Худ, рапид хотхоны хажууд 3 өрөө байр .	3 өрөө	170000000.0	99.4 м²	2019	Байхгүй	2 тагттай	Хан-Уул	9	9
Баянзүрх-д 2 өрөө	2 өрөө	110700000.0	41.0 м²	2023	Байгаа	1 тагттай	Баянзүрх	12	7
Mandala town-д 122.4 мкв 3 өрөө орон сууц	3 өрөө	9547200000.0	122.4 м²	2019	Байхгүй	1 тагттай	Баянзүрх	16	6
Хүннү стандарт хороололд нүүж ороход бэлэн 3 өрөө байр 79,98м2	3 өрөө	220000000.0	79.98 м²	2023	Байгаа	1 тагттай	Хан-Уул	25	14
Яармаг, дээдсийн өргөө ашиглалтанд орсон	2 өрөө	156000000.0	50.29 м²	2022	Байхгүй	1 тагттай	Хан-Уул	16	7
Бзд, 26р хороо, санто апартмент, цэлгэр 2 өрөө	2 өрөө	180000000.0	61.1 м²	2021	Байхгүй	1 тагттай	Баянзүрх	16	6
King tower apartment - 3 өрөө орон сууц	3 өрөө	169000000.0	121.0 м²	2022	Байхгүй	Тагтгүй	Хан-Уул	18	10
2 өрөө байр	2 өрөө	180000000.0	28.0 м²	2013	Байхгүй	1 тагттай	Сонгино Хайрхан	15	2
Төмөр замд 3 өрөө байр	3 өрөө	118000000.0	80.0 м²	1990	Байхгүй	2 тагттай	Баянгол	5	5
Фермер захын урд 2 өрөө байр	2 өрөө	95000000.0	55.0 м²	2020	Байхгүй	1 тагттай	Хан-Уул	16	5
Өгөөмөр захын зүүн талд байрлалтай 54.5 м2 2 өрөө	2 өрөө	160000000.0	54.5 м²	2008	Байхгүй	Тагтгүй	Баянзүрх	7	4
3 өрөө байр	3 өрөө	185000000.0	70.25 м²	2015	Байхгүй	1 тагттай	Баянзүрх	12	11
Ашиглалтанд удахгүй орох 2 өрөө	2 өрөө	115900000.0	41.1 м²	2023	Байхгүй	1 тагттай	Баянгол	16	11
3 өрөө 69мк жуковт	3 өрөө	165000000.0	69.0 м²	2020	Байхгүй	1 тагттай	Баянзүрх	16	12
5шарын залуус хороололд 40м2 3өрөө байр грашын хамт	3 өрөө	118000000.0	40.0 м²	2014	Байгаа	1 тагттай	Сонгино Хайрхан	16	8
2өрөө байр	2 өрөө	80000000.0	56.0 м²	2023	Байхгүй	1 тагттай	Хан-Уул	16	14
Чд 5 сургуулийн хажууд гал тогоо тусдаа 3 өрөө орон сууц	3 өрөө	205000000.0	111.612 м²	2004	Байхгүй	2 тагттай	Чингэлтэй	7	2
Худ арцат2 апартмент 3 өрөө	3 өрөө	169000000.0	114.0 м²	2022	Байгаа	2 тагттай	Хан-Уул	17	16
Viva city д 2 өрөө байр	2 өрөө	95000000.0	49.5 м²	2012	Байгаа	Тагтгүй	Хан-Уул	5	3
Худ-19-р хороо, туулын хөвөө, 3 өрөө	3 өрөө	205000000.0	68.0 м²	2012	Байгаа	2 тагттай	Хан-Уул	4	2
Багшийн дээдийн voli apartment-д 1 өрөө дуплекс	1 өрөө	120000000.0	42.55 м²	2014	Байхгүй	Тагтгүй	Сүхбаатар	12	6
Худ, 17-р хороо кинг таур хотхонд 4 өрөө байр	4 өрөө	387000000.0	131.0 м²	2007	Байхгүй	Тагтгүй	Хан-Уул	16	7
Яармаг vip residence-д пентхаус 5 өрөө	5+ өрөө	1073932500.0	252.69 м²	2022	Байгаа	1 тагттай	Хан-Уул	9	8
Схд 21-р хороолол, хүүхдийн шинэ эмнэлгийн урд байрлалтай 1 өрөө орон сууц	1 өрөө	75000000.0	31.0 м²	2018	Байхгүй	1 тагттай	Сонгино Хайрхан	12	4
Этүгэн ис-н зүүн талд star tower residence гаражтай 5 өрөө байр	5+ өрөө	624750000.0	147.0 м²	2021	Байгаа	2 тагттай	Сүхбаатар	16	3
2 өрөө орон сууц	2 өрөө	265000000.0	54.0 м²	2023	Байхгүй	1 тагттай	Хан-Уул	13	8
Хотын төв их дэлгүүрийн урд 4 өрөө байр	4 өрөө	157000000.0	104.0 м²	2003	Байгаа	2 тагттай	Сүхбаатар	6	4
Дөлгөөннуурт 1 өрөө байр 39.18мкв	1 өрөө	61000000.0	39.18 м²	2010	Байхгүй	1 тагттай	Сүхбаатар	10	8
Буянт-ухаа 1 хороололд 42 мк 1 өрөө байр	1 өрөө	85000000.0	42.39 м²	2014	Байхгүй	1 тагттай	Хан-Уул	9	4
1 өрөө байр	1 өрөө	93000000.0	30.96 м²	2019	Байхгүй	1 тагттай	Сонгино Хайрхан	12	5
1 өрөө	1 өрөө	120000000.0	31.0 м²	2010	Байхгүй	1 тагттай	Баянзүрх	5	3
Үндэсний цэцэрлэгт хүрээлэнгийн ард нарлаг өргөө хотхон 3өрөө орон сууц	3 өрөө	193000000.0	94.0 м²	2016	Байгаа	1 тагттай	Баянзүрх	14	6
Koyo town хотхонд 52м2 байр 2 өрөө	2 өрөө	145754000.0	52.37 м²	2022	Байхгүй	1 тагттай	Хан-Уул	12	2
Zaisand jardin tansag zeregleliin hothond 4 uruu bair zah zeeliin unees hymd	4 өрөө	387000000.0	190.0 м²	2021	Байгаа	2 тагттай	Хан-Уул	6	2
Ханбогд хороололд 3 өрөө байр	3 өрөө	380000000.0	79.9 м²	2020	Байхгүй	1 тагттай	Хан-Уул	10	3
Дээдсийн өргөө 2 өрөө байр	2 өрөө	265000000.0	50.29 м²	2022	Байхгүй	1 тагттай	Хан-Уул	16	11
Нисэхд шүрт хотхонд	2 өрөө	170000000.0	59.89 м²	2022	Байхгүй	1 тагттай	Хан-Уул	12	3
Хануул дүүргийн урд байрлах порто бианка төсөлд 3 өрөө	3 өрөө	175950000.0	69.0 м²	2021	Байхгүй	Тагтгүй	Хан-Уул	16	7
Ofitseri horoolold 3 uruu	3 өрөө	420000000.0	77.0 м²	2023	Байхгүй	1 тагттай	Баянзүрх	16	9
Офицер хороололд 2 өрөө	2 өрөө	194400000.0	54.0 м²	2023	Байхгүй	1 тагттай	Баянзүрх	16	9
10 r horoolold tsoglog hothond 12/6 davhart uragshaa harsan 2 uruu bair	2 өрөө	170000000.0	53.0 м²	2013	Байхгүй	1 тагттай	Баянгол	12	6
Narnii horoolol 1 oroo	1 өрөө	96000000.0	40.0 м²	2014	Байхгүй	1 тагттай	Баянгол	12	12
2 өрөө байр	2 өрөө	115000000.0	66.6 м²	2015	Байхгүй	2 тагттай	Баянзүрх	5	5
Зайсанд 3 өрөө байр	3 өрөө	118000000.0	57.0 м²	2022	Байгаа	1 тагттай	Хан-Уул	10	4
Яармаг нисэхийн спорт ордны хойно 3 өрөө байр	3 өрөө	169000000.0	69.5 м²	2020	Байхгүй	1 тагттай	Хан-Уул	16	3
Гарден сити2 , 3 өрөө	3 өрөө	220000000.0	75.5 м²	2022	Байхгүй	1 тагттай	Хан-Уул	16	14
Happy residence хотхонд 90мкв 3 өрөө байр	3 өрөө	150000000.0	90.0 м²	2021	Байхгүй	1 тагттай	Хан-Уул	13	11
Яармаг арцат форчюн хотхонд 124м2 4 өрөө байр	4 өрөө	720000000.0	124.0 м²	2022	Байхгүй	2 тагттай	Хан-Уул	8	4
13-р хороолол, ногоон төгөл хотхонд 68м2 3 өрөө	3 өрөө	173400000.0	68.0 м²	2015	Байхгүй	1 тагттай	Баянзүрх	7	7
Зайсанд янмалтай байр 63м2 115р сургуулийн хажууд	3 өрөө	165000000.0	63.0 м²	2015	Байхгүй	1 тагттай	Хан-Уул	9	6
Шинэ амгалан хороололд байр 57м2 3өрөө	3 өрөө	365000000.0	57.0 м²	2023	Байхгүй	1 тагттай	Баянзүрх	12	10
Зайсан энхжин хотхонд 105мкв 3 өрөө	3 өрөө	180000000.0	105.0 м²	2017	Байгаа	1 тагттай	Хан-Уул	9	2
Time tower хотхонд 3өрөө байр 64,7м2	3 өрөө	118000000.0	64.7 м²	2018	Байхгүй	1 тагттай	Баянзүрх	16	12
Mg apartment 2 oroo	2 өрөө	95000000.0	66.35 м²	2021	Байхгүй	1 тагттай	Хан-Уул	16	4
2 өрөө байр	2 өрөө	99000000.0	44.0 м²	2022	Байхгүй	1 тагттай	Баянзүрх	12	5
Өрнөх хороололд 55.7м2, гал тогооны тавилгатай 2 өрөө байр	2 өрөө	197000000.0	55.7 м²	2023	Байхгүй	1 тагттай	Баянзүрх	16	13
Худ арцдын ам хангарьд сити-2т 2-өрөө байр	2 өрөө	196128000.0	54.48 м²	2021	Байхгүй	1 тагттай	Хан-Уул	13	2
Улаан хуаранд 2 өрөө байр	2 өрөө	197000000.0	45.0 м²	2023	Байхгүй	1 тагттай	Баянзүрх	12	5
Хангарьд сити2 55 m2 tai 2 uruu hangarid city	2 өрөө	197000000.0	55.0 м²	2021	Байхгүй	1 тагттай	Хан-Уул	14	12
Бзд шинэ монгол сургуулийн хойно 45р байранд гал тусдаа 2 өрөө байр 63м2	2 өрөө	226800000.0	63.0 м²	2011	Байхгүй	1 тагттай	Баянзүрх	9	2
Нисэх хотхонд 79.45м2 3өрөө байр	3 өрөө	420000000.0	79.45 м²	2021	Байхгүй	2 тагттай	Хан-Уул	12	4
Нисэх хотхонд, 79,45мкв 3 өрөө байр	3 өрөө	250762000.0	79.45 м²	2022	Байхгүй	2 тагттай	Хан-Уул	12	4
Яармаг сидар сити хотхонд 3 өрөө 82м2	3 өрөө	380000000.0	82.0 м²	2022	Байхгүй	1 тагттай	Хан-Уул	15	12
Худ 15-р хороо оддын хотхонд 4 өрөө	4 өрөө	519000000.0	122.0 м²	2004	Байгаа	1 тагттай	Хан-Уул	5	5
Бзд 26-р хороонд tokyo town-д 3 өрөө байр	3 өрөө	297950000.0	101.0 м²	2021	Байхгүй	1 тагттай	Хан-Уул	16	5
11-р хороорлолд 2 өрөө 56м2	2 өрөө	80000000.0	56.0 м²	1990	Байхгүй	Тагтгүй	Сүхбаатар	9	8
120 myangat 3 uruu 2 tagttai 5 tsonkhtoi	3 өрөө	118000000.0	69.0 м²	2010	Байгаа	2 тагттай	Хан-Уул	12	4
Nart hothond 76,8mk 3uruu bair	3 өрөө	238080000.0	76.8 м²	2020	Байхгүй	2 тагттай	Баянзүрх	10	10
Налайхад 1 өрөө	1 өрөө	120000000.0	38.0 м²	2000	Байхгүй	1 тагттай	Налайх	6	5
Tselmeg hothond 3 oroo bair	3 өрөө	165000000.0	89.58 м²	2009	Байгаа	2 тагттай	Хан-Уул	6	5
Орчлон комплекс high apartment 3өрөө байр 74m2	3 өрөө	220000000.0	74.0 м²	2019	Байхгүй	1 тагттай	Баянзүрх	16	4
Гэрлүг вистад 60мкв 2 өрөө	2 өрөө	250000000.0	59.92 м²	2023	Байгаа	1 тагттай	Хан-Уул	23	8
1 өрөө байр	1 өрөө	75000000.0	18.0 м²	1996	Байхгүй	1 тагттай	Баянгол	9	6
Яармагт арцат лакшерид 3 өрөө байр	3 өрөө	246610499.99999997	96.71 м²	2022	Байхгүй	1 тагттай	Хан-Уул	12	3
Buren tawilgatai 2uruu bair 43m2	2 өрөө	197000000.0	42.2 м²	2022	Байхгүй	1 тагттай	Хан-Уул	17	2
Баганат өргөө хороолол 1 өрөө	1 өрөө	76000000.0	32.0 м²	2023	Байхгүй	1 тагттай	Баянзүрх	16	8
Neverland хотхонд 1 өрөө байр	1 өрөө	75000000.0	36.3 м²	2023	Байхгүй	1 тагттай	Баянгол	16	6
Сансарт 3 өрөө 83.26 мкв талбайтай байр	3 өрөө	420000000.0	83.26 м²	2022	Байгаа	2 тагттай	Баянзүрх	15	10
Худ Мишээл экоспогийн баруун талд 2 өрөө байр	2 өрөө	95000000.0	54.97 м²	2021	Байхгүй	1 тагттай	Хан-Уул	16	15
Koyo town-д 3 өрөө 63м2	3 өрөө	78000000.0	63.0 м²	2022	Байхгүй	1 тагттай	Баянгол	16	15
Бзд 15-р хороолол 2 өрөө 53.35м байр	2 өрөө	125000000.0	53.35 м²	2021	Байхгүй	1 тагттай	Баянзүрх	13	6
Кёкүшю цамхагт 3 өрөө байр 68м2	3 өрөө	190400000.0	68.0 м²	2008	Байхгүй	1 тагттай	Баянгол	9	9
Яармаг гарден вилла хотхонд 2 өрөө байр	2 өрөө	125000000.0	49.28 м²	2021	Байхгүй	1 тагттай	Хан-Уул	16	13
Налайх дүүрэгт 1өрөө байр	1 өрөө	69720000.0	29.05 м²	2022	Байгаа	1 тагттай	Налайх	6	3
Global town хотхонд 65.61мкв 2 өрөө орон сууц	2 өрөө	223074000.0	65.61 м²	2022	Байхгүй	1 тагттай	Хан-Уул	22	22
Яармаг 3 өрөө байр	3 өрөө	270000000.0	76.48 м²	2022	Байгаа	1 тагттай	Хан-Уул	4	2
Эрин хороололд 2 өрөө	2 өрөө	125000000.0	54.53 м²	2019	Байхгүй	1 тагттай	Баянгол	12	3
Зайсан, оргилын урд гал тогоо тусдаа 3 өрөө	3 өрөө	118000000.0	95.0 м²	2015	Байхгүй	2 тагттай	Хан-Уул	6	3
Хүнсний 4-ийн баруун урд могул тауэрт 14 давхарт 70 м.кв 2 өрөө байр	2 өрөө	265000000.0	70.0 м²	2022	Байхгүй	1 тагттай	Сүхбаатар	16	14
Parkside хотхонд 2 өрөө	2 өрөө	132000000.0	52.0 м²	2016	Байхгүй	1 тагттай	Баянзүрх	16	8
Шинэ алтай хотхонд 3 өрөө байр	3 өрөө	165000000.0	66.32 м²	2023	Байхгүй	1 тагттай	Баянгол	16	13
Belmonte -1 d 115,47 m2 4 oroo	4 өрөө	960000000.0	115.47 м²	2021	Байхгүй	1 тагттай	Хан-Уул	11	10
Натур төвийн зүүн талд 99м2 5 өрөө дуплекс	5+ өрөө	2000000000.0	99.0 м²	2014	Байхгүй	3+ тагттай	Баянзүрх	10	10
Бзд офицерт five residence хотхонд 2 өрөө байр	2 өрөө	99000000.0	47.0 м²	2023	Байгаа	1 тагттай	Баянзүрх	16	5
Схд 21-р хороолол, хүүхдийн шинэ эмнэлгийн урд байрлалтай 1 өрөө орон сууц	1 өрөө	108000000.0	31.0 м²	2018	Байхгүй	1 тагттай	Сонгино Хайрхан	12	4
Bluesky хотхонд 7 өрөө байр	5+ өрөө	1500000000.0	335.0 м²	2011	Байгаа	2 тагттай	Хан-Уул	6	3
Улсын их дэлгүүрээс баруун тийш200метр, 24-р сургуулийн урд хотын төвд 3 өрөө	3 өрөө	193000000.0	90.2 м²	2012	Байгаа	2 тагттай	Чингэлтэй	6	4
Пентхаус	4 өрөө	521000000.0	166.0 м²	2020	Байхгүй	1 тагттай	Баянзүрх	17	17
Яармаг 2өрөө байр	2 өрөө	123000000.0	55.46 м²	2022	Байгаа	1 тагттай	Хан-Уул	4	1
Хангай хотхоны зүүн талд 1 давхрын 2 өрөө байр	2 өрөө	95000000.0	59.0 м²	2016	Байхгүй	1 тагттай	Сүхбаатар	10	1
Нарны хороолол 62,79мк 2 өрөө 12/11 давхарт.	2 өрөө	153000000.0	63.0 м²	2014	Байхгүй	1 тагттай	Баянгол	12	11
Арцат өргөө хотхонд 2 өрөө байр	2 өрөө	230000000.0	51.0 м²	2022	Байхгүй	1 тагттай	Хан-Уул	12	4
Бзд 3 өрөө байр	3 өрөө	220000000.0	70.96 м²	2017	Байхгүй	1 тагттай	Баянзүрх	15	13
101a bair	2 өрөө	302960000.0	54.1 м²	2019	Байхгүй	1 тагттай	Баянзүрх	12	9
Зүүн 4 замд 3 өрөө	3 өрөө	170000000.0	80.0 м²	2009	Байхгүй	1 тагттай	Баянзүрх	9	3
Байршил худ 11 р хороо зайсанд сүлд хотхонд 54.65м 2 өрөө	2 өрөө	115900000.0	55.0 м²	2023	Байхгүй	1 тагттай	Хан-Уул	12	6
Нарны хорооллын урд цагдаа2 хотхонд 3өрөө	3 өрөө	359000000.0	71.3 м²	2017	Байгаа	1 тагттай	Баянгол	15	8
Яармаг, garden city 2 хотхонд 3 өрөө	3 өрөө	78000000.0	77.5 м²	2021	Байхгүй	1 тагттай	Хан-Уул	16	10
Хангарьд сити 2-т 3 өрөө	3 өрөө	170000000.0	72.09 м²	2021	Байхгүй	1 тагттай	Хан-Уул	10	10
Santo smart apartment-д 119.9мкв 3 өрөө	3 өрөө	205000000.0	120.0 м²	2018	Байхгүй	2 тагттай	Баянзүрх	16	13
Хүннү2222 хороололд 79 м2 3 өрөө байр	3 өрөө	175000000.0	79.0 м²	2023	Байхгүй	1 тагттай	Хан-Уул	24	6
Global town a block 79.2мкв 3 өрөө	3 өрөө	169000000.0	79.0 м²	2022	Байхгүй	1 тагттай	Хан-Уул	23	22
Sky residence 3 хотхонд нүүж ороход бэлэн 47мкв 2 өрөө	2 өрөө	165970000.0	47.42 м²	2022	Байхгүй	1 тагттай	Баянзүрх	16	16
Gerlug vista 1-р ээлжинд 78 мкв 3 өрөө	3 өрөө	420000000.0	78.03 м²	2023	Байхгүй	1 тагттай	Хан-Уул	22	13
баянгол 1 өрөө байр	1 өрөө	120000000.0	30.0 м²	1987	Байхгүй	Тагтгүй	Баянгол	6	2
Арцат-2 хотхонд 51.99 м.кв талбайтай 2 өрөө байр	2 өрөө	80000000.0	51.99 м²	2023	Байхгүй	1 тагттай	Хан-Уул	16	11
Нисэх шүрт хотхонд 1өрөө байр	1 өрөө	61000000.0	29.54 м²	2021	Байхгүй	1 тагттай	Хан-Уул	12	11
River villa хотхонд 107 мкв 3 өрөө	3 өрөө	205000000.0	107.0 м²	2022	Байхгүй	1 тагттай	Баянзүрх	16	7
4 өрөө байр	4 өрөө	756840000.0	138.0 м²	2013	Байхгүй	2 тагттай	Баянгол	12	5
Жуковт дрийм хотхонд 54.89м.кв 2 өрөө	2 өрөө	180000000.0	54.89 м²	2022	Байхгүй	1 тагттай	Баянзүрх	14	14
Худ-т байрлалтай байр	2 өрөө	160000000.0	45.9 м²	2023	Байгаа	1 тагттай	Баянзүрх	10	6
Хааис баруун талд 5 өрөө	5+ өрөө	380000000.0	149.95 м²	2011	Байгаа	1 тагттай	Хан-Уул	10	10
Jardin 190м2 4 өрөө байр	4 өрөө	519000000.0	190.0 м²	2020	Байгаа	1 тагттай	Хан-Уул	6	2
Схд залуус-2 байр	2 өрөө	99000000.0	37.18 м²	2016	Байхгүй	1 тагттай	Сонгино Хайрхан	11	7
Худ Ханбогд хотхон 2 өрөө байр	2 өрөө	125000000.0	55.0 м²	2020	Байхгүй	1 тагттай	Хан-Уул	13	3
19r horoolold bair 3 uruu bair	3 өрөө	359000000.0	68.17 м²	2015	Байгаа	2 тагттай	Хан-Уул	12	3
Нарны хорооллын урд 2 өрөө	2 өрөө	125000000.0	70.0 м²	2023	Байхгүй	1 тагттай	Хан-Уул	23	5
Толгойтод дахин төлөвлөлтийн 3 өрөө	3 өрөө	270000000.0	73.08 м²	2023	Байгаа	1 тагттай	Сонгино Хайрхан	16	8
Толгойтод 45.56м2 2 өрөө	2 өрөө	160000000.0	45.56 м²	2023	Байгаа	1 тагттай	Сонгино Хайрхан	16	8
Толгойтод 2 өрөө 37.07м2	2 өрөө	180000000.0	37.07 м²	2023	Байхгүй	1 тагттай	Сонгино Хайрхан	16	8
2 өрөө байр	2 өрөө	115900000.0	55.88 м²	2022	Байхгүй	Тагтгүй	Баянгол	2	2
Шинэ өглөө хотхонд 2 өрөө	2 өрөө	262800000.0	73.0 м²	2012	Байхгүй	1 тагттай	Хан-Уул	12	7
1 өрөө байр	1 өрөө	103600000.0	37.0 м²	2022	Байхгүй	1 тагттай	Баянгол	16	11
Хангарьд сити 2т 3 өрөө	3 өрөө	360000000.0	61.0 м²	2021	Байхгүй	1 тагттай	Хан-Уул	13	4
хан уул 3 өрөө орон сууц	3 өрөө	180000000.0	100.0 м²	2017	Байгаа	1 тагттай	Хан-Уул	2	2
50 мянгатын 3 өрөө	3 өрөө	180000000.0	80.0 м²	1980	Байхгүй	2 тагттай	Сүхбаатар	4	3
Оргил шилтгээн хотхонд 5 өрөө байр	5+ өрөө	394400000.0	136.0 м²	2013	Байгаа	2 тагттай	Хан-Уул	12	6
Яармаг, фермер захын замын урд богд вилла хотхонд 3 өрөө	3 өрөө	165000000.0	68.0 м²	2020	Байхгүй	1 тагттай	Хан-Уул	16	10
Офицероос цайз зах өгсөх замд 72р хотхон гал тогоо тусдаа 2 өрөө	2 өрөө	170000000.0	54.0 м²	1995	Байхгүй	1 тагттай	Баянзүрх	5	1
Zaisan apartment2 hothond 3 uruu bair	3 өрөө	118000000.0	79.5 м²	2020	Байхгүй	1 тагттай	Хан-Уул	12	7
Zaluus horoolold 2 uruu bair	2 өрөө	142300000.0	30.0 м²	2015	Байхгүй	1 тагттай	Сонгино Хайрхан	16	14
Жуковт 2 өрөө байр	2 өрөө	125000000.0	63.5 м²	2010	Байхгүй	Тагтгүй	Баянзүрх	15	3
Цайз 16р хороололд гал тогоо тусдаа 2 өрөө	2 өрөө	130000000.0	50.0 м²	1995	Байхгүй	1 тагттай	Баянзүрх	5	2
Kaidu city хотхонд 51.45 мкв 2 өрөө орон сууц	2 өрөө	185000000.0	51.45 м²	2023	Байхгүй	1 тагттай	Баянзүрх	23	19
Алтай хотхон 52г байранд 3 өрөө байр . 2019 онд ашиглалтанд орсон.	3 өрөө	170000000.0	52.4 м²	2019	Байхгүй	1 тагттай	Баянгол	9	7
Time square хотхонд 5 өрөө 165 мкв	5+ өрөө	728000000.0	165.0 м²	2018	Байхгүй	Тагтгүй	Хан-Уул	11	5
2 өрөө	2 өрөө	95000000.0	47.0 м²	2023	Байхгүй	1 тагттай	Баянгол	16	10
Поларис апартмент 1т 3өрөө байр	3 өрөө	270000000.0	69.0 м²	2020	Байгаа	1 тагттай	Баянзүрх	16	12
Академ хотхонд 3 өрөө байр	3 өрөө	270000000.0	70.0 м²	2021	Байхгүй	1 тагттай	Хан-Уул	23	2
Яармаг сансар супермаркетийн хойно 2 өрөө 55,95мкв	2 өрөө	95000000.0	55.95 м²	2022	Байхгүй	1 тагттай	Хан-Уул	16	9
Khan hills-д 4 өрөө	4 өрөө	450000000.0	140.7 м²	2018	Байгаа	1 тагттай	Хан-Уул	16	16
Бгд 10-р хороолол номин дэлгүүрийн ард байрлах 3 өрөө байр	3 өрөө	193800000.0	76.0 м²	2017	Байхгүй	1 тагттай	Баянгол	8	2
Худ- т 2 өрөө байр	2 өрөө	95000000.0	47.0 м²	2021	Байхгүй	1 тагттай	Хан-Уул	12	5
Арцат 3 өрөө байр	3 өрөө	283200000.0	96.0 м²	2022	Байхгүй	1 тагттай	Хан-Уул	12	4
3,4 хороололд 2өрөө	2 өрөө	180000000.0	52.0 м²	1995	Байхгүй	1 тагттай	Баянгол	9	7
Халдварт цагаанхуаран	2 өрөө	197000000.0	50.3 м²	2015	Байхгүй	1 тагттай	Баянзүрх	12	11
Яармаг, ханбогд хотхонд з өрөө байр 81,89мк2	3 өрөө	205000000.0	81.89 м²	2018	Байхгүй	1 тагттай	Хан-Уул	12	12
Хүнсний 4-ийн баруун урд могул тауэрт 14 давхарт 70 м.кв 2 өрөө байр	2 өрөө	123000000.0	70.0 м²	2022	Байхгүй	1 тагттай	Сүхбаатар	16	14
11-р хороололд 3 өрөө байр	3 өрөө	205000000.0	78.0 м²	1991	Байхгүй	2 тагттай	Сүхбаатар	9	5
Олимп хотхонд 2өрөө	2 өрөө	80000000.0	52.3 м²	2016	Байхгүй	1 тагттай	Баянзүрх	16	4
Olimp village 44m2 2uruu bair	2 өрөө	180000000.0	44.0 м²	2017	Байхгүй	1 тагттай	Баянзүрх	12	5
77.2 м2 3 өрөө байр	3 өрөө	195000000.0	77.2 м²	2019	Байхгүй	2 тагттай	Хан-Уул	12	5
Шинэ алтай хотхонд 3 өрөө байр	3 өрөө	165000000.0	66.32 м²	2023	Байхгүй	1 тагттай	Баянгол	16	13
Belmonte -1 d 115,47 m2 4 oroo	4 өрөө	2000000000.0	115.47 м²	2021	Байхгүй	1 тагттай	Хан-Уул	11	10
Хотын төвд 43,3мкв 2өрөө байр	2 өрөө	170000000.0	43.0 м²	2023	Байгаа	1 тагттай	Сүхбаатар	16	10
Belmonte luxury residence хотхонд 5 өрөө байр	5+ өрөө	430000000.0	147.0 м²	2022	Байгаа	2 тагттай	Хан-Уул	10	3
Офицерийн тойргоос цайз явах замын зүүн талд 3 өрөө	3 өрөө	162000000.0	80.55 м²	2010	Байхгүй	1 тагттай	Баянзүрх	9	8
Park view хотхонд 3 өрөө	3 өрөө	380000000.0	111.0 м²	2020	Байхгүй	1 тагттай	Баянзүрх	16	14
Бгд, хороололд билэг их дэлгүүрийн хойно гал тогоо тусдаа 2 өрөө байр	2 өрөө	180000000.0	52.2 м²	1990	Байхгүй	1 тагттай	Баянгол	12	7
Voli apartment-д 59.1 мкв, дуплекс 2 өрөө орон сууц	2 өрөө	80000000.0	59.1 м²	2016	Байхгүй	Тагтгүй	Баянзүрх	12	6
Global town 3 өрөө	3 өрөө	241948000.0	86.41 м²	2022	Байхгүй	1 тагттай	Хан-Уул	20	10
Яармагт, хүүшийн ам, global garden-д 63.8м² 2 өрөө	2 өрөө	150000000.0	63.8 м²	2023	Байхгүй	1 тагттай	Хан-Уул	16	6
13 р хороолол натур худалдааны төвийн урд хом ланд хотхонд2 өрөө байр	2 өрөө	155000000.0	51.0 м²	2012	Байхгүй	1 тагттай	Баянзүрх	9	4
Худ garden city 2 t 3 өрөө байр 72.5м2	3 өрөө	224750000.0	72.5 м²	2022	Байхгүй	1 тагттай	Хан-Уул	16	7
Баянгол 3 өрөө байр	3 өрөө	205000000.0	79.0 м²	2015	Байгаа	1 тагттай	Баянгол	15	9
Mogul tower-т 70 мкв 2 өрөө орон сууц	2 өрөө	210000000.0	70.0 м²	2022	Байхгүй	1 тагттай	Сүхбаатар	16	6
Баянгол 1өрөө байр	1 өрөө	72000000.0	30.0 м²	2010	Байхгүй	Тагтгүй	Баянгол	5	1
Бзд crystal town 99.7 мкв 3 өрөө байр	3 өрөө	118000000.0	99.7 м²	2013	Байхгүй	1 тагттай	Баянзүрх	15	8
Golden buddha	3 өрөө	35150000000.0	190.0 м²	2020	Байгаа	1 тагттай	Хан-Уул	15	11
Ханбогд хороололд 2 өрөө байр	2 өрөө	115900000.0	54.0 м²	2017	Байгаа	1 тагттай	Хан-Уул	12	10
4 өрөө 100м2	4 өрөө	2000000000.0	100.0 м²	2020	Байхгүй	1 тагттай	Баянгол	16	2
Саппород гал тогоо тусдаа 3 өрөө	3 өрөө	174000000.0	109.0 м²	2005	Байхгүй	2 тагттай	Сонгино Хайрхан	12	10
Бадрах хотхон 1-р ээжлний 15 давхрын 2 өрөө	2 өрөө	210000000.0	50.0 м²	2023	Байхгүй	1 тагттай	Хан-Уул	16	15
2 өрөө байр 50.5м2	2 өрөө	125000000.0	50.5 м²	2018	Байхгүй	1 тагттай	Баянзүрх	16	2
Baynmongol horoolold 2 uruu	2 өрөө	170000000.0	69.9 м²	2012	Байхгүй	1 тагттай	Баянзүрх	10	3
25-р эмийн санд 4 өрөө дуплекс	4 өрөө	360800000.0	160.0 м²	2004	Байхгүй	2 тагттай	Баянгол	5	5
Бзд 16 хороолол баганат хороололд 1 өрөө	1 өрөө	95000000.0	28.0 м²	2018	Байхгүй	1 тагттай	Баянзүрх	5	4
Яармагт ханвилла хотхонд 48мкв 2 өрөө	2 өрөө	172800000.0	48.0 м²	2022	Байхгүй	1 тагттай	Хан-Уул	12	5
Зайсан америк сургуулийн ард рома таун 3 өрөө байр 2 гаражын	3 өрөө	205000000.0	103.0 м²	2021	Байгаа	1 тагттай	Хан-Уул	12	4
Сбд 100 айлд 2 өрөө байр	2 өрөө	125000000.0	49.95 м²	2007	Байхгүй	Тагтгүй	Сүхбаатар	6	1
Уб сувилал, ub town-ы баруун талд 2 өрөө байр	2 өрөө	80000000.0	55.0 м²	2014	Байхгүй	Тагтгүй	Хан-Уул	7	5
19r hopoolol	2 өрөө	115900000.0	49.0 м²	1980	Байхгүй	1 тагттай	Хан-Уул	5	3
